order_id,customer_id,order_date,status,region,acquisition_channel
ORD005320,CUST01709,2024-06-17,completed,Midwest,Paid Social
ORD005321,CUST01709,2024-06-18,completed,Midwest,Paid Social
ORD005322,CUST01709,2024-06-24,completed,Midwest,Paid Social
ORD005323,CUST01709,2024-07-10,completed,Midwest,Paid Social
ORD005324,CUST01709,2024-07-16,completed,Midwest,Paid Social
ORD005325,CUST01709,2024-07-22,completed,Midwest,Paid Social
ORD005326,CUST01892,2024-05-31,completed,South,Direct
ORD005327,CUST01892,2024-06-11,completed,South,Direct
ORD005328,CUST01906,2024-05-16,completed,South,Organic Search
ORD005329,CUST01906,2024-07-19,completed,South,Organic Search
ORD005330,CUST01906,2024-10-30,returned,South,Organic Search
ORD005331,CUST01906,2025-01-10,returned,South,Organic Search
ORD005332,CUST00315,2024-05-20,completed,Midwest,Email
ORD005333,CUST00315,2024-05-25,completed,Midwest,Email
ORD005334,CUST00315,2024-06-01,completed,Midwest,Email
ORD005335,CUST01786,2024-05-14,completed,West,Direct
ORD005336,CUST01786,2024-05-15,completed,West,Direct
ORD005337,CUST01786,2024-05-19,completed,West,Direct
ORD005338,CUST01786,2024-05-27,completed,West,Direct
ORD005339,CUST01786,2024-06-29,completed,West,Direct
ORD005340,CUST01786,2024-07-06,cancelled,West,Direct
ORD005341,CUST01107,2024-05-29,completed,Midwest,Email
ORD005342,CUST01107,2024-05-30,completed,Midwest,Email
ORD005343,CUST01107,2024-07-06,returned,Midwest,Email
ORD005344,CUST01107,2024-08-11,completed,Midwest,Email
ORD005345,CUST01107,2024-11-27,completed,Midwest,Email
ORD005346,CUST02162,2024-05-13,completed,Midwest,Paid Social
ORD005347,CUST02162,2024-05-21,completed,Midwest,Paid Social
ORD005348,CUST02162,2024-05-24,completed,Midwest,Paid Social
ORD005349,CUST02162,2024-05-27,returned,Midwest,Paid Social
ORD005350,CUST02162,2024-06-01,completed,Midwest,Paid Social
ORD005351,CUST02162,2024-06-01,completed,Midwest,Paid Social
ORD005352,CUST02162,2024-06-02,completed,Midwest,Paid Social
ORD005353,CUST02162,2024-06-03,completed,Midwest,Paid Social
ORD005354,CUST02162,2024-06-07,returned,Midwest,Paid Social
ORD005355,CUST02162,2024-06-13,completed,Midwest,Paid Social
ORD005356,CUST02162,2024-06-19,completed,Midwest,Paid Social
ORD005357,CUST02162,2024-06-24,completed,Midwest,Paid Social
ORD005358,CUST02162,2024-06-29,completed,Midwest,Paid Social
ORD005359,CUST02751,2024-07-23,completed,Northeast,Referral
ORD005360,CUST02751,2024-08-10,completed,Northeast,Referral
ORD005361,CUST02751,2024-08-13,completed,Northeast,Referral
ORD005362,CUST02751,2024-08-22,completed,Northeast,Referral
ORD005363,CUST02751,2024-08-27,returned,Northeast,Referral
ORD005364,CUST01013,2024-05-22,completed,South,Organic Search
ORD005365,CUST01013,2024-06-05,completed,South,Organic Search
ORD005366,CUST01013,2024-06-05,completed,South,Organic Search
ORD005367,CUST01454,2024-05-18,completed,Northeast,Email
ORD005368,CUST01454,2024-06-30,completed,Northeast,Email
ORD005369,CUST01454,2024-08-22,cancelled,Northeast,Email
ORD005370,CUST01454,2024-09-25,completed,Northeast,Email
ORD005371,CUST01454,2025-01-22,completed,Northeast,Email
ORD005372,CUST01454,2025-02-16,completed,Northeast,Email
ORD005373,CUST00119,2024-05-16,completed,Northeast,Direct
ORD005374,CUST00119,2024-06-01,completed,Northeast,Direct
ORD005375,CUST00119,2024-06-07,completed,Northeast,Direct
ORD005376,CUST00119,2024-06-09,completed,Northeast,Direct
ORD005377,CUST00119,2024-06-15,completed,Northeast,Direct
ORD005378,CUST00119,2024-06-30,completed,Northeast,Direct
ORD005379,CUST00119,2024-07-15,returned,Northeast,Direct
ORD005380,CUST00119,2024-07-23,returned,Northeast,Direct
ORD005381,CUST00119,2024-08-01,completed,Northeast,Direct
ORD005382,CUST00119,2024-08-06,completed,Northeast,Direct
ORD005383,CUST03278,2024-05-29,cancelled,South,Organic Search
ORD005384,CUST03278,2024-06-13,completed,South,Organic Search
ORD005385,CUST03278,2024-07-09,completed,South,Organic Search
ORD005386,CUST03278,2024-08-20,cancelled,South,Organic Search
ORD005387,CUST03278,2024-08-26,completed,South,Organic Search
ORD005388,CUST03278,2024-09-14,completed,South,Organic Search
ORD005389,CUST03278,2024-09-24,completed,South,Organic Search
ORD005390,CUST03482,2024-05-28,completed,Northeast,Paid Social
ORD005391,CUST03482,2024-06-21,completed,Northeast,Paid Social
ORD005392,CUST03482,2024-07-20,completed,Northeast,Paid Social
ORD005393,CUST03482,2024-07-24,completed,Northeast,Paid Social
ORD005394,CUST03482,2024-10-18,completed,Northeast,Paid Social
ORD005395,CUST03482,2024-11-06,completed,Northeast,Paid Social
ORD005396,CUST03482,2024-12-17,completed,Northeast,Paid Social
ORD005397,CUST03386,2024-06-16,returned,South,Paid Social
ORD005398,CUST03386,2024-07-17,completed,South,Paid Social
ORD005399,CUST03386,2024-09-08,completed,South,Paid Social
ORD005400,CUST03386,2025-03-08,completed,South,Paid Social
ORD005401,CUST03878,2024-06-07,completed,Northeast,Direct
ORD005402,CUST03878,2024-06-09,completed,Northeast,Direct
ORD005403,CUST03878,2024-06-18,completed,Northeast,Direct
ORD005404,CUST03878,2024-06-19,returned,Northeast,Direct
ORD005405,CUST03878,2024-07-13,completed,Northeast,Direct
ORD005406,CUST00989,2024-07-21,completed,Northeast,Organic Search
ORD005407,CUST00989,2024-08-30,completed,Northeast,Organic Search
ORD005408,CUST00989,2024-11-22,completed,Northeast,Organic Search
ORD005409,CUST00989,2025-04-09,completed,Northeast,Organic Search
ORD005410,CUST00989,2025-04-24,completed,Northeast,Organic Search
ORD005411,CUST00989,2025-05-09,completed,Northeast,Organic Search
ORD005412,CUST03570,2024-05-14,completed,West,Email
ORD005413,CUST03570,2024-05-19,completed,West,Email
ORD005414,CUST03570,2024-05-20,completed,West,Email
ORD005415,CUST03570,2024-05-26,completed,West,Email
ORD005416,CUST03570,2024-06-01,completed,West,Email
ORD005417,CUST03570,2024-06-06,completed,West,Email
ORD005418,CUST03570,2024-06-12,completed,West,Email
ORD005419,CUST01515,2024-06-28,completed,West,Referral
ORD005420,CUST01515,2024-09-10,returned,West,Referral
ORD005421,CUST01515,2024-10-31,completed,West,Referral
ORD005422,CUST01515,2024-11-21,completed,West,Referral
ORD005423,CUST00831,2024-05-29,completed,Northeast,Paid Social
ORD005424,CUST00831,2024-06-18,completed,Northeast,Paid Social
ORD005425,CUST00831,2024-08-24,returned,Northeast,Paid Social
ORD005426,CUST00831,2024-09-03,completed,Northeast,Paid Social
ORD005427,CUST00831,2024-09-29,returned,Northeast,Paid Social
ORD005428,CUST00831,2024-10-13,completed,Northeast,Paid Social
ORD005429,CUST00831,2024-10-19,cancelled,Northeast,Paid Social
ORD005430,CUST00831,2024-11-25,completed,Northeast,Paid Social
ORD005431,CUST00831,2024-12-09,completed,Northeast,Paid Social
ORD005432,CUST02100,2024-05-26,completed,West,Direct
ORD005433,CUST02100,2024-05-26,cancelled,West,Direct
ORD005434,CUST02100,2024-06-07,completed,West,Direct
ORD005435,CUST02100,2024-06-14,cancelled,West,Direct
ORD005436,CUST02100,2024-06-14,completed,West,Direct
ORD005437,CUST02100,2024-07-24,completed,West,Direct
ORD005438,CUST02100,2024-07-27,completed,West,Direct
ORD005439,CUST02100,2024-08-03,completed,West,Direct
ORD005440,CUST02100,2024-08-12,completed,West,Direct
ORD005441,CUST03333,2024-06-03,completed,Northeast,Paid Social
ORD005442,CUST03333,2024-06-24,completed,Northeast,Paid Social
ORD005443,CUST00925,2024-06-12,completed,Northeast,Paid Social
ORD005444,CUST00925,2024-06-17,completed,Northeast,Paid Social
ORD005445,CUST00925,2024-07-09,completed,Northeast,Paid Social
ORD005446,CUST00925,2024-07-20,cancelled,Northeast,Paid Social
ORD005447,CUST00925,2024-08-03,completed,Northeast,Paid Social
ORD005448,CUST00925,2024-08-23,completed,Northeast,Paid Social
ORD005449,CUST01563,2024-05-29,completed,West,Organic Search
ORD005450,CUST01563,2024-07-19,completed,West,Organic Search
ORD005451,CUST01563,2024-10-31,returned,West,Organic Search
ORD005452,CUST01563,2024-11-19,completed,West,Organic Search
ORD005453,CUST01563,2024-12-04,completed,West,Organic Search
ORD005454,CUST01563,2025-02-20,completed,West,Organic Search
ORD005455,CUST01563,2025-03-03,completed,West,Organic Search
ORD005456,CUST01563,2025-03-15,completed,West,Organic Search
ORD005457,CUST03863,2024-06-10,completed,South,Organic Search
ORD005458,CUST03863,2024-06-25,completed,South,Organic Search
ORD005459,CUST03863,2024-07-31,cancelled,South,Organic Search
ORD005460,CUST03863,2024-09-11,completed,South,Organic Search
ORD005461,CUST03061,2024-05-26,completed,Northeast,Direct
ORD005462,CUST03061,2024-06-21,cancelled,Northeast,Direct
ORD005463,CUST03061,2024-06-25,completed,Northeast,Direct
ORD005464,CUST03061,2024-06-26,completed,Northeast,Direct
ORD005465,CUST03061,2024-07-03,completed,Northeast,Direct
ORD005466,CUST00508,2024-05-20,completed,West,Organic Search
ORD005467,CUST00508,2024-06-06,completed,West,Organic Search
ORD005468,CUST00508,2024-06-22,completed,West,Organic Search
ORD005469,CUST00508,2024-06-27,returned,West,Organic Search
ORD005470,CUST00508,2024-07-18,completed,West,Organic Search
ORD005471,CUST03595,2024-05-17,completed,South,Paid Social
ORD005472,CUST03595,2024-05-18,completed,South,Paid Social
ORD005473,CUST03595,2024-05-27,completed,South,Paid Social
ORD005474,CUST03595,2024-06-26,completed,South,Paid Social
ORD005475,CUST03595,2024-07-03,completed,South,Paid Social
ORD005476,CUST01904,2024-05-27,completed,South,Email
ORD005477,CUST01904,2024-06-01,returned,South,Email
ORD005478,CUST01904,2024-06-03,completed,South,Email
ORD005479,CUST01904,2024-06-18,completed,South,Email
ORD005480,CUST01904,2024-07-10,completed,South,Email
ORD005481,CUST01904,2024-07-17,completed,South,Email
ORD005482,CUST01904,2024-08-05,completed,South,Email
ORD005483,CUST01904,2024-08-07,completed,South,Email
ORD005484,CUST01904,2024-08-31,completed,South,Email
ORD005485,CUST01904,2024-09-30,completed,South,Email
ORD005486,CUST01904,2024-10-06,cancelled,South,Email
ORD005487,CUST01904,2024-10-08,completed,South,Email
ORD005488,CUST01904,2024-10-14,completed,South,Email
ORD005489,CUST01413,2024-05-23,completed,South,Organic Search
ORD005490,CUST01413,2024-05-26,completed,South,Organic Search
ORD005491,CUST01413,2024-06-08,completed,South,Organic Search
ORD005492,CUST01413,2024-06-12,completed,South,Organic Search
ORD005493,CUST01413,2024-06-26,cancelled,South,Organic Search
ORD005494,CUST03718,2024-06-06,completed,West,Organic Search
ORD005495,CUST03718,2024-09-29,completed,West,Organic Search
ORD005496,CUST03718,2024-10-23,completed,West,Organic Search
ORD005497,CUST03703,2024-06-02,completed,Northeast,Direct
ORD005498,CUST03703,2024-08-15,completed,Northeast,Direct
ORD005499,CUST03703,2024-09-04,completed,Northeast,Direct
ORD005500,CUST03703,2024-11-04,returned,Northeast,Direct
ORD005501,CUST03703,2025-01-23,completed,Northeast,Direct
ORD005502,CUST03431,2024-05-17,cancelled,Midwest,Paid Social
ORD005503,CUST03431,2024-10-07,completed,Midwest,Paid Social
ORD005504,CUST03431,2025-05-12,completed,Midwest,Paid Social
ORD005505,CUST00568,2024-06-05,returned,Northeast,Paid Social
ORD005506,CUST00568,2024-07-12,returned,Northeast,Paid Social
ORD005507,CUST00568,2024-10-23,completed,Northeast,Paid Social
ORD005508,CUST00568,2025-01-02,completed,Northeast,Paid Social
ORD005509,CUST00568,2025-02-28,completed,Northeast,Paid Social
ORD005510,CUST00568,2025-03-17,completed,Northeast,Paid Social
ORD005511,CUST00483,2024-07-17,completed,Northeast,Direct
ORD005512,CUST00483,2024-07-31,completed,Northeast,Direct
ORD005513,CUST00483,2024-08-16,returned,Northeast,Direct
ORD005514,CUST00483,2024-10-05,returned,Northeast,Direct
ORD005515,CUST02237,2024-06-11,completed,Midwest,Direct
ORD005516,CUST02237,2024-06-15,returned,Midwest,Direct
ORD005517,CUST02237,2024-07-12,completed,Midwest,Direct
ORD005518,CUST02237,2024-09-13,completed,Midwest,Direct
ORD005519,CUST02237,2024-10-16,completed,Midwest,Direct
ORD005520,CUST02237,2024-11-11,cancelled,Midwest,Direct
ORD005521,CUST02237,2024-12-17,completed,Midwest,Direct
ORD005522,CUST02237,2025-03-11,completed,Midwest,Direct
ORD005523,CUST00617,2024-05-26,completed,Northeast,Paid Social
ORD005524,CUST00617,2024-06-04,completed,Northeast,Paid Social
ORD005525,CUST00617,2024-06-07,returned,Northeast,Paid Social
ORD005526,CUST00617,2024-06-12,completed,Northeast,Paid Social
ORD005527,CUST00617,2024-06-14,completed,Northeast,Paid Social
ORD005528,CUST00617,2024-06-14,completed,Northeast,Paid Social
ORD005529,CUST00617,2024-06-20,completed,Northeast,Paid Social
ORD005530,CUST00617,2024-06-20,completed,Northeast,Paid Social
ORD005531,CUST00617,2024-06-27,cancelled,Northeast,Paid Social
ORD005532,CUST01818,2024-05-24,completed,Midwest,Email
ORD005533,CUST01818,2024-06-01,completed,Midwest,Email
ORD005534,CUST01818,2024-06-13,completed,Midwest,Email
ORD005535,CUST01818,2024-06-17,completed,Midwest,Email
ORD005536,CUST01818,2024-06-20,returned,Midwest,Email
ORD005537,CUST01818,2024-06-27,completed,Midwest,Email
ORD005538,CUST02399,2024-06-28,completed,Northeast,Direct
ORD005539,CUST02399,2024-07-21,completed,Northeast,Direct
ORD005540,CUST02399,2024-08-25,completed,Northeast,Direct
ORD005541,CUST02399,2024-10-10,completed,Northeast,Direct
ORD005542,CUST02399,2024-12-02,completed,Northeast,Direct
ORD005543,CUST02399,2025-02-19,completed,Northeast,Direct
ORD005544,CUST02399,2025-03-22,returned,Northeast,Direct
ORD005545,CUST02399,2025-04-14,completed,Northeast,Direct
ORD005546,CUST03222,2024-06-09,completed,South,Paid Social
ORD005547,CUST03222,2024-06-09,completed,South,Paid Social
ORD005548,CUST03222,2024-06-17,completed,South,Paid Social
ORD005549,CUST03222,2024-06-28,completed,South,Paid Social
ORD005550,CUST03222,2024-07-08,completed,South,Paid Social
ORD005551,CUST03222,2024-07-09,completed,South,Paid Social
ORD005552,CUST03222,2024-07-17,completed,South,Paid Social
ORD005553,CUST03222,2024-07-18,completed,South,Paid Social
ORD005554,CUST03222,2024-08-06,completed,South,Paid Social
ORD005555,CUST03222,2024-08-15,returned,South,Paid Social
ORD005556,CUST01852,2024-05-19,completed,Midwest,Direct
ORD005557,CUST01852,2024-06-05,completed,Midwest,Direct
ORD005558,CUST00696,2024-05-22,completed,Northeast,Organic Search
ORD005559,CUST00696,2024-06-03,completed,Northeast,Organic Search
ORD005560,CUST00696,2024-07-16,completed,Northeast,Organic Search
ORD005561,CUST00696,2024-07-17,completed,Northeast,Organic Search
ORD005562,CUST00696,2024-08-15,completed,Northeast,Organic Search
ORD005563,CUST00696,2024-08-30,completed,Northeast,Organic Search
ORD005564,CUST00696,2024-10-05,completed,Northeast,Organic Search
ORD005565,CUST00696,2024-11-17,completed,Northeast,Organic Search
ORD005566,CUST00696,2024-11-28,cancelled,Northeast,Organic Search
ORD005567,CUST01942,2024-05-28,completed,Northeast,Paid Social
ORD005568,CUST01942,2024-08-26,completed,Northeast,Paid Social
ORD005569,CUST01942,2024-08-29,completed,Northeast,Paid Social
ORD005570,CUST01942,2025-01-25,completed,Northeast,Paid Social
ORD005571,CUST01942,2025-02-22,completed,Northeast,Paid Social
ORD005572,CUST01660,2024-06-04,completed,Northeast,Paid Social
ORD005573,CUST01660,2024-07-09,returned,Northeast,Paid Social
ORD005574,CUST01660,2024-07-19,completed,Northeast,Paid Social
ORD005575,CUST01660,2024-07-27,completed,Northeast,Paid Social
ORD005576,CUST01660,2024-08-10,completed,Northeast,Paid Social
ORD005577,CUST01660,2024-08-16,completed,Northeast,Paid Social
ORD005578,CUST01660,2024-08-19,returned,Northeast,Paid Social
ORD005579,CUST01660,2024-08-24,completed,Northeast,Paid Social
ORD005580,CUST01562,2024-05-22,completed,South,Organic Search
ORD005581,CUST01562,2024-05-29,completed,South,Organic Search
ORD005582,CUST01562,2024-07-06,completed,South,Organic Search
ORD005583,CUST01562,2024-07-23,completed,South,Organic Search
ORD005584,CUST01562,2024-08-22,completed,South,Organic Search
ORD005585,CUST01562,2024-10-14,completed,South,Organic Search
ORD005586,CUST01562,2024-11-05,completed,South,Organic Search
ORD005587,CUST00919,2024-06-12,completed,Northeast,Organic Search
ORD005588,CUST00919,2024-11-23,completed,Northeast,Organic Search
ORD005589,CUST00919,2025-01-28,completed,Northeast,Organic Search
ORD005590,CUST03391,2024-05-23,completed,South,Email
ORD005591,CUST03391,2024-06-05,completed,South,Email
ORD005592,CUST03391,2024-06-14,completed,South,Email
ORD005593,CUST03391,2024-07-03,completed,South,Email
ORD005594,CUST03391,2024-07-15,completed,South,Email
ORD005595,CUST03391,2024-08-06,completed,South,Email
ORD005596,CUST03391,2024-08-19,completed,South,Email
ORD005597,CUST03391,2024-08-27,completed,South,Email
ORD005598,CUST03391,2024-09-20,completed,South,Email
ORD005599,CUST02126,2024-06-17,returned,Northeast,Paid Social
ORD005600,CUST03319,2024-05-19,cancelled,Midwest,Referral
ORD005601,CUST03319,2024-05-21,completed,Midwest,Referral
ORD005602,CUST03319,2024-06-04,completed,Midwest,Referral
ORD005603,CUST03319,2024-06-08,completed,Midwest,Referral
ORD005604,CUST03319,2024-06-16,cancelled,Midwest,Referral
ORD005605,CUST03319,2024-06-18,returned,Midwest,Referral
ORD005606,CUST03319,2024-06-22,completed,Midwest,Referral
ORD005607,CUST03319,2024-07-06,completed,Midwest,Referral
ORD005608,CUST03319,2024-07-11,completed,Midwest,Referral
ORD005609,CUST03319,2024-07-21,completed,Midwest,Referral
ORD005610,CUST01425,2024-05-27,completed,Northeast,Referral
ORD005611,CUST01425,2024-06-24,completed,Northeast,Referral
ORD005612,CUST01425,2024-08-06,completed,Northeast,Referral
ORD005613,CUST01425,2024-09-01,completed,Northeast,Referral
ORD005614,CUST01425,2024-09-22,completed,Northeast,Referral
ORD005615,CUST01425,2024-10-13,completed,Northeast,Referral
ORD005616,CUST03306,2024-05-25,completed,South,Paid Social
ORD005617,CUST03306,2024-06-03,completed,South,Paid Social
ORD005618,CUST03306,2024-06-26,completed,South,Paid Social
ORD005619,CUST03306,2024-07-11,completed,South,Paid Social
ORD005620,CUST03306,2024-07-24,cancelled,South,Paid Social
ORD005621,CUST03306,2024-07-31,completed,South,Paid Social
ORD005622,CUST00346,2024-06-19,completed,Northeast,Email
ORD005623,CUST00346,2024-07-27,completed,Northeast,Email
ORD005624,CUST03793,2024-06-07,completed,Northeast,Organic Search
ORD005625,CUST03793,2024-06-11,completed,Northeast,Organic Search
ORD005626,CUST01307,2024-12-13,completed,Northeast,Organic Search
ORD005627,CUST01307,2025-02-16,completed,Northeast,Organic Search
ORD005628,CUST03974,2024-05-20,completed,West,Paid Social
