customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_sum,segment
CUST01460,185,4,3656.37,2,2,4,8,Needs Attention
CUST01461,49,3,778.68,4,1,1,6,Promising / New
CUST01462,149,3,2290.12,3,1,2,6,Promising / New
CUST01463,410,1,719.3100000000001,1,1,1,3,Hibernating / Lost
CUST01464,492,1,134.4,1,1,1,3,Hibernating / Lost
CUST01465,4,4,1795.3999999999999,4,2,2,8,Loyal Customers
CUST01466,406,2,1148.1,1,1,1,3,Hibernating / Lost
CUST01467,175,3,1317.45,2,1,1,4,Other
CUST01468,304,3,2677.02,1,1,3,5,Hibernating / Lost
CUST01469,99,3,1833.18,3,1,2,6,Promising / New
CUST01470,250,3,2577.9800000000005,2,1,3,6,Other
CUST01472,60,3,2842.26,3,1,3,7,Promising / New
CUST01473,213,4,1547.2,2,2,2,6,Needs Attention
CUST01474,41,7,2136.55,4,4,2,10,Loyal Customers
CUST01475,2,5,2328.9700000000003,4,3,3,10,Champions
CUST01476,238,4,2554.4300000000003,2,2,3,7,Needs Attention
CUST01477,266,1,1296.51,2,1,1,4,Other
CUST01478,134,2,512.21,3,1,1,5,Promising / New
CUST01479,312,3,578.43,1,1,1,3,Hibernating / Lost
CUST01480,145,9,4479.12,3,4,4,11,Champions
CUST01481,302,2,278.53,1,1,1,3,Hibernating / Lost
CUST01482,511,6,1225.6100000000001,1,3,1,5,At Risk
CUST01483,357,8,5347.49,1,4,4,9,At Risk
CUST01484,282,8,6104.12,1,4,4,9,At Risk
CUST01485,272,4,3194.97,2,2,3,7,Needs Attention
CUST01486,59,2,1076.42,3,1,1,5,Promising / New
CUST01487,358,7,5694.52,1,4,4,9,At Risk
CUST01488,424,2,1869.5700000000002,1,1,2,4,Hibernating / Lost
CUST01489,396,7,3515.4700000000003,1,4,3,8,At Risk
CUST01490,189,3,1713.52,2,1,2,5,Other
CUST01491,166,8,4370.08,2,4,4,10,Needs Attention
CUST01492,257,2,713.72,2,1,1,4,Other
CUST01493,86,5,2878.8999999999996,3,3,3,9,Champions
CUST01494,268,6,4122.78,2,3,4,9,Needs Attention
CUST01495,232,7,4002.19,2,4,4,10,Needs Attention
CUST01496,201,6,2239.7,2,3,2,7,Needs Attention
CUST01497,130,7,2860.46,3,4,3,10,Champions
CUST01498,14,3,1887.44,4,1,2,7,Promising / New
CUST01499,211,2,912.9099999999999,2,1,1,4,Other
CUST01500,54,2,393.94,4,1,1,6,Promising / New
CUST01501,131,4,2029.4899999999998,3,2,2,7,Loyal Customers
CUST01502,323,6,2602.19,1,3,3,7,At Risk
CUST01503,389,5,1216.01,1,3,1,5,At Risk
CUST01504,315,3,1191.6100000000001,1,1,1,3,Hibernating / Lost
CUST01505,109,5,4437.58,3,3,4,10,Champions
CUST01506,175,5,2918.9800000000005,2,3,3,8,Needs Attention
CUST01507,10,9,3627.0299999999997,4,4,4,12,Champions
CUST01508,255,10,5120.62,2,4,4,10,Needs Attention
CUST01509,46,8,2713.24,4,4,3,11,Champions
CUST01510,110,4,1357.1399999999999,3,2,2,7,Loyal Customers
CUST01511,340,5,1049.09,1,3,1,5,At Risk
CUST01512,280,5,2749.29,1,3,3,7,At Risk
CUST01513,125,3,790.86,3,1,1,5,Promising / New
CUST01514,156,3,1220.4500000000003,3,1,1,5,Promising / New
CUST01515,221,3,860.24,2,1,1,4,Other
CUST01516,7,7,5432.4400000000005,4,4,4,12,Champions
CUST01517,196,2,515.1600000000001,2,1,1,4,Other
CUST01518,357,5,2294.18,1,3,2,6,At Risk
CUST01519,94,5,1190.6100000000001,3,3,1,7,Loyal Customers
CUST01520,186,7,6381.83,2,4,4,10,Needs Attention
CUST01521,68,2,657.28,3,1,1,5,Promising / New
CUST01522,74,9,5256.13,3,4,4,11,Champions
CUST01523,298,3,3175.52,1,1,3,5,Hibernating / Lost
CUST01524,331,3,2806.12,1,1,3,5,Hibernating / Lost
CUST01525,149,6,2526.9199999999996,3,3,3,9,Champions
CUST01526,403,6,3314.15,1,3,3,7,At Risk
CUST01527,208,6,2963.85,2,3,3,8,Needs Attention
CUST01528,424,5,1798.99,1,3,2,6,At Risk
CUST01529,47,3,3197.89,4,1,3,8,Promising / New
CUST01530,9,3,556.6500000000001,4,1,1,6,Promising / New
CUST01531,423,6,2854.58,1,3,3,7,At Risk
CUST01532,320,3,1909.94,1,1,2,4,Hibernating / Lost
CUST01533,2,9,4293.56,4,4,4,12,Champions
CUST01534,258,6,3025.4300000000003,2,3,3,8,Needs Attention
CUST01535,46,2,1404.82,4,1,2,7,Promising / New
CUST01536,245,5,3394.16,2,3,3,8,Needs Attention
CUST01537,250,5,2943.76,2,3,3,8,Needs Attention
CUST01538,462,4,1697.21,1,2,2,5,Hibernating / Lost
CUST01539,135,2,812.82,3,1,1,5,Promising / New
CUST01540,160,2,779.91,2,1,1,4,Other
CUST01541,208,5,2715.74,2,3,3,8,Needs Attention
CUST01542,141,6,4066.84,3,3,4,10,Champions
CUST01543,370,2,801.9599999999999,1,1,1,3,Hibernating / Lost
CUST01544,126,5,3966.81,3,3,4,10,Champions
CUST01545,331,4,1462.48,1,2,2,5,Hibernating / Lost
CUST01546,38,2,852.3999999999999,4,1,1,6,Promising / New
CUST01547,129,4,1407.16,3,2,2,7,Loyal Customers
CUST01548,61,1,162.87,3,1,1,5,Promising / New
CUST01549,218,2,352.75,2,1,1,4,Other
CUST01550,226,4,1209.4,2,2,1,5,Needs Attention
CUST01551,246,8,3831.8599999999997,2,4,4,10,Needs Attention
CUST01552,51,1,418.42,4,1,1,6,Promising / New
CUST01553,124,8,5470.280000000001,3,4,4,11,Champions
CUST01554,148,8,4759.48,3,4,4,11,Champions
CUST01555,262,8,6100.14,2,4,4,10,Needs Attention
CUST01556,159,4,2381.0699999999997,2,2,3,7,Needs Attention
CUST01557,9,7,2864.6800000000003,4,4,3,11,Champions
CUST01558,87,5,4030.7700000000004,3,3,4,10,Champions
CUST01559,1,5,2191.91,4,3,2,9,Loyal Customers
CUST01560,61,3,2691.05,3,1,3,7,Promising / New
CUST01561,286,6,3293.6800000000003,1,3,3,7,At Risk
CUST01562,237,7,2053.94,2,4,2,8,Needs Attention
CUST01563,107,7,3284.25,3,4,3,10,Champions
CUST01564,3,8,5730.47,4,4,4,12,Champions
CUST01565,110,3,1164.01,3,1,1,5,Promising / New
CUST01566,261,3,2836.86,2,1,3,6,Other
CUST01567,1,4,2768.9,4,2,3,9,Loyal Customers
CUST01568,121,1,40.81,3,1,1,5,Promising / New
CUST01569,18,6,2494.03,4,3,3,10,Champions
CUST01570,2,5,4456.63,4,3,4,11,Champions
CUST01571,424,4,4077.75,1,2,4,7,Hibernating / Lost
CUST01573,15,3,950.4000000000001,4,1,1,6,Promising / New
CUST01574,65,3,940.5,3,1,1,5,Promising / New
CUST01575,209,4,1994.5100000000002,2,2,2,6,Needs Attention
CUST01576,337,2,2457.56,1,1,3,5,Hibernating / Lost
CUST01577,142,4,1128.1200000000001,3,2,1,6,Loyal Customers
CUST01578,80,3,1392.83,3,1,2,6,Promising / New
CUST01579,199,2,222.20000000000002,2,1,1,4,Other
CUST01580,146,8,3048.38,3,4,3,10,Champions
CUST01581,321,5,2916.92,1,3,3,7,At Risk
CUST01582,298,4,2422.4100000000003,1,2,3,6,Hibernating / Lost
CUST01583,173,6,3803.67,2,3,4,9,Needs Attention
CUST01584,252,4,1420.27,2,2,2,6,Needs Attention
CUST01585,11,4,1601.75,4,2,2,8,Loyal Customers
CUST01586,373,1,259.84,1,1,1,3,Hibernating / Lost
CUST01587,67,4,2211.09,3,2,2,7,Loyal Customers
CUST01588,247,6,2493.41,2,3,3,8,Needs Attention
CUST01589,40,3,1733.18,4,1,2,7,Promising / New
CUST01590,328,5,1305.1599999999999,1,3,1,5,At Risk
CUST01591,75,4,2119.84,3,2,2,7,Loyal Customers
CUST01592,296,4,2492.5,1,2,3,6,Hibernating / Lost
CUST01593,219,6,2494.54,2,3,3,8,Needs Attention
CUST01594,455,4,5100.889999999999,1,2,4,7,Hibernating / Lost
CUST01595,135,3,2423.57,3,2,3,8,Loyal Customers
CUST01596,221,3,1124.88,2,2,1,5,Needs Attention
CUST01597,98,4,2113.18,3,2,2,7,Loyal Customers
CUST01598,69,2,728.2299999999999,3,1,1,5,Promising / New
CUST01599,58,6,3125.1400000000003,4,3,3,10,Champions
CUST01600,143,3,1636.38,3,2,2,7,Loyal Customers
CUST01601,339,3,1924.06,1,2,2,5,Hibernating / Lost
CUST01602,23,4,2989.4800000000005,4,2,3,9,Loyal Customers
CUST01603,54,4,333.40999999999997,4,2,1,7,Loyal Customers
CUST01604,319,3,3132.91,1,2,3,6,Hibernating / Lost
CUST01605,379,6,3733.4300000000003,1,3,4,8,At Risk
CUST01606,5,4,1512.56,4,2,2,8,Loyal Customers
CUST01607,119,4,2227.5800000000004,3,2,2,7,Loyal Customers
CUST01608,199,3,1287.88,2,2,1,5,Needs Attention
CUST01609,317,9,8987.5,1,4,4,9,At Risk
CUST01610,437,1,161.67000000000002,1,1,1,3,Hibernating / Lost
CUST01611,85,3,1502.0,3,2,2,7,Loyal Customers
CUST01612,31,5,2558.46,4,3,3,10,Champions
CUST01613,109,4,1514.5300000000002,3,2,2,7,Loyal Customers
CUST01614,121,7,3848.18,3,4,4,11,Champions
CUST01615,368,3,3925.4900000000002,1,2,4,7,Hibernating / Lost
CUST01616,184,1,1300.6,2,1,1,4,Other
CUST01617,30,2,1995.98,4,1,2,7,Promising / New
CUST01618,220,6,3566.7,2,3,4,9,Needs Attention
CUST01619,435,5,2264.41,1,3,2,6,At Risk
CUST01620,3,5,1661.7,4,3,2,9,Loyal Customers
CUST01621,293,4,2861.6600000000003,1,2,3,6,Hibernating / Lost
CUST01622,508,3,2875.8,1,2,3,6,Hibernating / Lost
CUST01623,10,3,1772.8,4,2,2,8,Loyal Customers
CUST01624,515,2,576.97,1,1,1,3,Hibernating / Lost
CUST01625,131,2,1600.72,3,1,2,6,Promising / New
CUST01626,3,2,2024.6399999999999,4,1,2,7,Promising / New
CUST01627,195,6,2643.79,2,3,3,8,Needs Attention
CUST01628,180,6,5441.53,2,3,4,9,Needs Attention
CUST01629,179,6,5497.49,2,3,4,9,Needs Attention
CUST01630,252,7,2818.4100000000003,2,4,3,9,Needs Attention
CUST01631,121,5,5203.96,3,3,4,10,Champions
CUST01632,32,3,1035.15,4,2,1,7,Loyal Customers
CUST01633,263,7,3069.8,2,4,3,9,Needs Attention
CUST01634,21,10,7021.66,4,4,4,12,Champions
CUST01635,274,3,1858.72,1,2,2,5,Hibernating / Lost
CUST01636,229,8,4461.37,2,4,4,10,Needs Attention
CUST01637,70,7,1895.8400000000001,3,4,2,9,Loyal Customers
CUST01639,291,2,962.7,1,1,1,3,Hibernating / Lost
CUST01640,77,3,1145.78,3,2,1,6,Loyal Customers
CUST01641,145,1,954.09,3,1,1,5,Promising / New
CUST01642,136,2,271.52,3,1,1,5,Promising / New
CUST01643,249,5,3550.2100000000005,2,3,3,8,Needs Attention
CUST01644,149,3,622.6,3,2,1,6,Loyal Customers
CUST01645,77,3,737.66,3,2,1,6,Loyal Customers
CUST01646,260,5,5601.389999999999,2,3,4,9,Needs Attention
CUST01647,151,6,4280.06,3,3,4,10,Champions
CUST01648,65,2,2216.69,3,1,2,6,Promising / New
CUST01649,2,3,3094.07,4,2,3,9,Loyal Customers
CUST01650,79,2,1161.14,3,1,1,5,Promising / New
CUST01651,408,7,4316.12,1,4,4,9,At Risk
CUST01652,295,4,3148.85,1,2,3,6,Hibernating / Lost
CUST01653,262,4,1975.76,2,2,2,6,Needs Attention
CUST01654,170,6,3661.65,2,3,4,9,Needs Attention
CUST01655,312,2,2038.65,1,1,2,4,Hibernating / Lost
CUST01656,241,2,1245.79,2,1,1,4,Other
CUST01657,27,4,2224.9,4,2,2,8,Loyal Customers
CUST01658,9,2,1413.86,4,1,2,7,Promising / New
CUST01659,31,4,1880.3399999999997,4,2,2,8,Loyal Customers
CUST01660,310,6,4025.15,1,3,4,8,At Risk
CUST01661,181,2,1347.1,2,1,2,5,Other
CUST01662,39,3,2095.19,4,2,2,8,Loyal Customers
CUST01663,358,4,2785.87,1,2,3,6,Hibernating / Lost
CUST01664,147,4,1751.2,3,2,2,7,Loyal Customers
CUST01665,231,4,2421.47,2,2,3,7,Needs Attention
CUST01666,51,3,1774.0900000000001,4,2,2,8,Loyal Customers
CUST01667,91,3,989.73,3,2,1,6,Loyal Customers
CUST01668,144,3,1257.17,3,2,1,6,Loyal Customers
CUST01669,170,8,5084.44,2,4,4,10,Needs Attention
CUST01670,40,8,4057.92,4,4,4,12,Champions
CUST01671,37,6,3394.3,4,3,3,10,Champions
CUST01672,164,10,5805.02,2,4,4,10,Needs Attention
CUST01674,63,6,3128.3599999999997,3,3,3,9,Champions
CUST01675,84,9,3884.4900000000002,3,4,4,11,Champions
CUST01676,2,3,3094.99,4,2,3,9,Loyal Customers
CUST01677,428,2,1100.76,1,1,1,3,Hibernating / Lost
CUST01678,273,4,2653.66,1,2,3,6,Hibernating / Lost
CUST01679,7,2,641.86,4,1,1,6,Promising / New
CUST01680,180,3,713.72,2,2,1,5,Needs Attention
CUST01681,26,1,126.08,4,1,1,6,Promising / New
CUST01682,404,8,3279.27,1,4,3,8,At Risk
CUST01683,255,2,657.85,2,1,1,4,Other
CUST01684,88,4,2030.9399999999996,3,2,2,7,Loyal Customers
CUST01685,249,8,4419.139999999999,2,4,4,10,Needs Attention
CUST01686,229,5,1261.2,2,3,1,6,Needs Attention
CUST01687,263,5,4575.86,2,3,4,9,Needs Attention
CUST01688,199,8,2756.32,2,4,3,9,Needs Attention
CUST01689,8,7,2798.65,4,4,3,11,Champions
CUST01690,384,6,2362.84,1,3,3,7,At Risk
CUST01691,28,5,1940.31,4,3,2,9,Loyal Customers
CUST01692,9,7,1690.63,4,4,2,10,Loyal Customers
CUST01693,109,6,2318.69,3,3,3,9,Champions
CUST01694,307,6,1885.6299999999999,1,3,2,6,At Risk
CUST01695,357,6,3285.4900000000002,1,3,3,7,At Risk
CUST01696,85,2,735.81,3,1,1,5,Promising / New
CUST01697,237,3,2087.04,2,2,2,6,Needs Attention
CUST01698,241,2,1984.17,2,1,2,5,Other
CUST01699,316,1,375.56,1,1,1,3,Hibernating / Lost
CUST01702,293,2,1164.34,1,1,1,3,Hibernating / Lost
CUST01703,19,6,3921.3999999999996,4,3,4,11,Champions
CUST01704,286,6,4496.72,1,3,4,8,At Risk
CUST01705,23,2,1239.68,4,1,1,6,Promising / New
CUST01706,44,12,6975.650000000001,4,4,4,12,Champions
CUST01707,2,3,2212.45,4,2,2,8,Loyal Customers
CUST01708,14,4,1537.12,4,2,2,8,Loyal Customers
CUST01709,343,6,4232.63,1,3,4,8,At Risk
CUST01710,287,2,371.75,1,1,1,3,Hibernating / Lost
CUST01711,231,5,1589.04,2,3,2,7,Needs Attention
CUST01712,261,5,1959.56,2,3,2,7,Needs Attention
CUST01713,49,1,435.24,4,1,1,6,Promising / New
CUST01714,111,1,107.78,3,1,1,5,Promising / New
CUST01715,160,4,3256.93,2,2,3,7,Needs Attention
CUST01716,11,9,4194.79,4,4,4,12,Champions
CUST01717,122,5,3796.1099999999997,3,3,4,10,Champions
CUST01718,325,1,122.34,1,1,1,3,Hibernating / Lost
CUST01719,199,4,2485.65,2,2,3,7,Needs Attention
CUST01720,185,4,1618.39,2,2,2,6,Needs Attention
CUST01721,317,6,4070.38,1,3,4,8,At Risk
CUST01722,100,8,4383.26,3,4,4,11,Champions
CUST01723,145,6,3628.66,3,3,4,10,Champions
CUST01724,5,3,817.57,4,2,1,7,Loyal Customers
CUST01725,133,3,1118.21,3,2,1,6,Loyal Customers
CUST01726,78,4,2211.08,3,2,2,7,Loyal Customers
CUST01727,4,5,1998.68,4,3,2,9,Loyal Customers
CUST01728,139,3,529.66,3,2,1,6,Loyal Customers
CUST01729,242,7,4689.52,2,4,4,10,Needs Attention
CUST01730,449,6,1916.6299999999999,1,3,2,6,At Risk
CUST01731,63,8,3089.9399999999996,3,4,3,10,Champions
CUST01732,9,4,1121.01,4,2,1,7,Loyal Customers
CUST01733,98,4,892.88,3,2,1,6,Loyal Customers
CUST01734,30,5,3541.69,4,3,3,10,Champions
CUST01735,16,6,4551.0,4,3,4,11,Champions
CUST01736,32,5,1959.76,4,3,2,9,Loyal Customers
CUST01737,87,8,2250.87,3,4,2,9,Loyal Customers
CUST01738,462,5,2845.23,1,3,3,7,At Risk
CUST01739,501,6,3397.98,1,3,3,7,At Risk
CUST01740,101,1,584.41,3,1,1,5,Promising / New
CUST01741,16,7,2655.2400000000002,4,4,3,11,Champions
CUST01742,72,7,5500.77,3,4,4,11,Champions
CUST01743,153,4,1492.8899999999999,3,2,2,7,Loyal Customers
CUST01744,341,6,6182.6,1,3,4,8,At Risk
CUST01745,368,7,3833.77,1,4,4,9,At Risk
CUST01746,2,5,3706.4300000000003,4,3,4,11,Champions
CUST01747,2,4,1348.41,4,2,2,8,Loyal Customers
CUST01748,185,2,275.54,2,1,1,4,Other
CUST01749,65,5,3248.3900000000003,3,3,3,9,Champions
CUST01750,140,2,1588.29,3,1,2,6,Promising / New
CUST01751,13,2,778.34,4,1,1,6,Promising / New
CUST01752,11,3,2589.6400000000003,4,2,3,9,Loyal Customers
CUST01753,159,3,1160.5400000000002,2,2,1,5,Needs Attention
CUST01754,185,5,1904.23,2,3,2,7,Needs Attention
CUST01755,153,3,1337.67,3,2,2,7,Loyal Customers
CUST01756,198,7,2228.75,2,4,2,8,Needs Attention
CUST01757,187,9,2193.24,2,4,2,8,Needs Attention
CUST01758,158,10,8582.380000000001,3,4,4,11,Champions
CUST01759,166,9,2824.93,2,4,3,9,Needs Attention
CUST01761,71,5,1806.8100000000002,3,3,2,8,Loyal Customers
CUST01762,282,5,2670.88,1,3,3,7,At Risk
CUST01763,268,6,4367.9,2,3,4,9,Needs Attention
CUST01764,175,11,6758.18,2,4,4,10,Needs Attention
CUST01765,150,8,5188.81,3,4,4,11,Champions
CUST01766,15,3,638.1999999999999,4,2,1,7,Loyal Customers
CUST01767,227,6,1978.43,2,3,2,7,Needs Attention
CUST01768,203,3,649.62,2,2,1,5,Needs Attention
CUST01769,456,8,4439.3099999999995,1,4,4,9,At Risk
CUST01770,181,1,519.75,2,1,1,4,Other
CUST01771,187,8,3129.33,2,4,3,9,Needs Attention
CUST01772,266,8,3815.1800000000003,2,4,4,10,Needs Attention
CUST01773,203,10,5147.83,2,4,4,10,Needs Attention
CUST01774,162,10,4220.240000000001,2,4,4,10,Needs Attention
CUST01775,87,3,1902.2800000000002,3,2,2,7,Loyal Customers
CUST01776,378,8,5315.110000000001,1,4,4,9,At Risk
CUST01777,307,6,2900.2200000000003,1,3,3,7,At Risk
CUST01778,369,6,3293.44,1,3,3,7,At Risk
CUST01779,293,5,1915.13,1,3,2,6,At Risk
CUST01780,24,5,2800.3700000000003,4,3,3,10,Champions
CUST01781,329,4,3476.48,1,2,3,6,Hibernating / Lost
CUST01782,246,5,3574.51,2,3,4,9,Needs Attention
CUST01783,532,1,112.84,1,1,1,3,Hibernating / Lost
CUST01784,7,3,1852.42,4,2,2,8,Loyal Customers
CUST01785,77,3,867.38,3,2,1,6,Loyal Customers
CUST01786,366,5,1292.96,1,3,1,5,At Risk
CUST01787,290,2,1537.21,1,1,2,4,Hibernating / Lost
CUST01788,394,10,7013.38,1,4,4,9,At Risk
CUST01789,190,12,5906.79,2,4,4,10,Needs Attention
CUST01790,82,4,3682.2700000000004,3,2,4,9,Loyal Customers
CUST01791,138,6,3592.85,3,3,4,10,Champions
CUST01792,42,7,2832.92,4,4,3,11,Champions
CUST01793,290,7,4470.3,1,4,4,9,At Risk
CUST01794,218,4,2086.1,2,2,2,6,Needs Attention
CUST01795,155,3,1968.3,3,2,2,7,Loyal Customers
CUST01796,297,4,5078.24,1,2,4,7,Hibernating / Lost
CUST01797,5,3,3160.79,4,2,3,9,Loyal Customers
CUST01798,225,5,4912.53,2,3,4,9,Needs Attention
CUST01799,148,6,4281.81,3,3,4,10,Champions
CUST01800,150,10,2384.75,3,4,3,10,Champions
CUST01801,349,9,3965.5,1,4,4,9,At Risk
CUST01802,131,2,1697.58,3,1,2,6,Promising / New
CUST01803,249,4,2881.81,2,2,3,7,Needs Attention
CUST01804,249,5,2859.11,2,3,3,8,Needs Attention
CUST01805,318,8,4829.43,1,4,4,9,At Risk
CUST01806,441,4,2765.52,1,2,3,6,Hibernating / Lost
CUST01807,405,3,2271.8599999999997,1,2,2,5,Hibernating / Lost
CUST01808,229,2,342.07000000000005,2,1,1,4,Other
CUST01809,479,4,5332.7300000000005,1,2,4,7,Hibernating / Lost
CUST01810,4,4,1638.81,4,2,2,8,Loyal Customers
CUST01811,318,5,3745.3,1,3,4,8,At Risk
CUST01812,58,4,1530.8100000000002,4,2,2,8,Loyal Customers
CUST01813,152,4,2854.43,3,2,3,8,Loyal Customers
CUST01814,185,5,2112.3599999999997,2,3,2,7,Needs Attention
CUST01815,27,5,1185.54,4,3,1,8,Loyal Customers
CUST01816,420,4,177.76,1,2,1,4,Hibernating / Lost
CUST01817,252,10,4747.87,2,4,4,10,Needs Attention
CUST01818,368,5,3400.6000000000004,1,3,3,7,At Risk
CUST01819,93,6,1758.77,3,3,2,8,Loyal Customers
CUST01820,338,7,3126.8500000000004,1,4,3,8,At Risk
CUST01821,321,9,6324.4400000000005,1,4,4,9,At Risk
CUST01822,96,9,6450.13,3,4,4,11,Champions
CUST01823,261,5,1939.57,2,3,2,7,Needs Attention
CUST01824,31,4,1534.6000000000001,4,2,2,8,Loyal Customers
CUST01825,58,5,2212.34,4,3,2,9,Loyal Customers
CUST01826,31,5,3348.7000000000003,4,3,3,10,Champions
CUST01827,216,2,1918.01,2,1,2,5,Other
CUST01828,1,7,6097.15,4,4,4,12,Champions
CUST01829,94,1,450.67,3,1,1,5,Promising / New
CUST01830,1,6,4155.4,4,3,4,11,Champions
CUST01831,274,2,1843.34,1,1,2,4,Hibernating / Lost
CUST01832,1,7,4542.8,4,4,4,12,Champions
CUST01833,100,4,1803.67,3,2,2,7,Loyal Customers
CUST01834,4,2,1669.52,4,1,2,7,Promising / New
CUST01835,271,2,1906.3400000000001,2,1,2,5,Other
CUST01836,457,1,661.3000000000001,1,1,1,3,Hibernating / Lost
CUST01837,9,3,733.98,4,2,1,7,Loyal Customers
CUST01838,221,6,2097.65,2,3,2,7,Needs Attention
CUST01839,204,5,3141.64,2,3,3,8,Needs Attention
CUST01840,10,8,5216.28,4,4,4,12,Champions
CUST01841,248,12,6179.24,2,4,4,10,Needs Attention
CUST01842,423,3,1082.6399999999999,1,2,1,4,Hibernating / Lost
CUST01843,33,6,4055.61,4,3,4,11,Champions
CUST01844,36,5,4571.47,4,3,4,11,Champions
CUST01845,106,6,2319.07,3,3,3,9,Champions
CUST01846,29,6,4823.58,4,3,4,11,Champions
CUST01847,100,3,1945.3899999999999,3,2,2,7,Loyal Customers
CUST01848,146,5,1170.7,3,3,1,7,Loyal Customers
CUST01849,65,6,2328.82,3,3,3,9,Champions
CUST01850,373,2,762.54,1,1,1,3,Hibernating / Lost
CUST01851,414,5,2307.47,1,3,2,6,At Risk
CUST01852,390,2,252.62,1,1,1,3,Hibernating / Lost
CUST01853,183,4,1730.48,2,2,2,6,Needs Attention
CUST01854,234,2,521.86,2,1,1,4,Other
CUST01855,292,3,2663.3,1,2,3,6,Hibernating / Lost
CUST01856,33,7,3838.41,4,4,4,12,Champions
CUST01857,151,4,1810.3000000000002,3,2,2,7,Loyal Customers
CUST01858,114,2,1104.96,3,1,1,5,Promising / New
CUST01859,142,5,3122.7200000000003,3,3,3,9,Champions
CUST01860,28,2,2486.62,4,1,3,8,Promising / New
CUST01861,57,2,833.87,4,1,1,6,Promising / New
CUST01862,336,6,4126.58,1,3,4,8,At Risk
CUST01863,38,6,3495.18,4,3,3,10,Champions
CUST01864,18,5,2927.74,4,3,3,10,Champions
CUST01865,51,5,2163.17,4,3,2,9,Loyal Customers
CUST01866,213,5,3595.4399999999996,2,3,4,9,Needs Attention
CUST01867,290,6,1750.27,1,3,2,6,At Risk
CUST01868,70,6,3140.4900000000002,3,3,3,9,Champions
CUST01869,226,1,148.12,2,1,1,4,Other
CUST01870,88,8,7010.39,3,4,4,11,Champions
CUST01871,267,4,2183.96,2,2,2,6,Needs Attention
CUST01872,255,6,3483.1,2,3,3,8,Needs Attention
CUST01873,171,5,3364.9000000000005,2,3,3,8,Needs Attention
CUST01874,12,2,1645.1100000000001,4,1,2,7,Promising / New
CUST01876,332,5,2416.45,1,3,3,7,At Risk
CUST01877,367,8,3387.8900000000003,1,4,3,8,At Risk
CUST01878,29,4,3380.2700000000004,4,2,3,9,Loyal Customers
CUST01879,101,1,493.59,3,1,1,5,Promising / New
CUST01880,395,3,692.27,1,2,1,4,Hibernating / Lost
CUST01881,270,4,5501.68,2,2,4,8,Needs Attention
CUST01882,375,2,1041.27,1,1,1,3,Hibernating / Lost
CUST01883,247,6,4198.15,2,3,4,9,Needs Attention
CUST01884,29,1,1198.12,4,1,1,6,Promising / New
CUST01885,191,2,251.82,2,1,1,4,Other
CUST01887,136,5,949.7500000000001,3,3,1,7,Loyal Customers
CUST01888,267,4,2209.83,2,2,2,6,Needs Attention
CUST01889,453,7,4544.96,1,4,4,9,At Risk
CUST01890,81,3,871.03,3,2,1,6,Loyal Customers
CUST01891,273,6,3711.7799999999997,1,3,4,8,At Risk
CUST01892,384,2,535.23,1,1,1,3,Hibernating / Lost
CUST01893,20,1,209.48,4,1,1,6,Promising / New
CUST01894,138,3,1380.92,3,2,2,7,Loyal Customers
CUST01895,312,8,3444.71,1,4,3,8,At Risk
CUST01896,45,4,2737.42,4,2,3,9,Loyal Customers
CUST01897,170,6,3836.2400000000002,2,3,4,9,Needs Attention
CUST01898,55,4,2207.79,4,2,2,8,Loyal Customers
CUST01899,110,8,4624.35,3,4,4,11,Champions
CUST01900,263,4,2817.0499999999997,2,2,3,7,Needs Attention
CUST01901,246,2,1469.9,2,1,2,5,Other
CUST01902,214,3,2506.96,2,2,3,7,Needs Attention
CUST01903,119,4,1938.39,3,2,2,7,Loyal Customers
CUST01904,259,11,7461.7,2,4,4,10,Needs Attention
CUST01905,206,8,3401.87,2,4,3,9,Needs Attention
CUST01906,346,2,514.91,1,1,1,3,Hibernating / Lost
CUST01907,302,3,1092.35,1,2,1,4,Hibernating / Lost
CUST01908,304,4,2835.37,1,2,3,6,Hibernating / Lost
CUST01909,190,3,1720.3,2,2,2,6,Needs Attention
CUST01910,2,9,5294.040000000001,4,4,4,12,Champions
CUST01911,135,3,1640.7,3,2,2,7,Loyal Customers
CUST01912,10,6,1731.3,4,3,2,9,Loyal Customers
CUST01913,432,6,2342.78,1,3,3,7,At Risk
CUST01914,94,3,3709.3,3,2,4,9,Loyal Customers
CUST01915,178,8,4039.65,2,4,4,10,Needs Attention
CUST01916,120,3,2080.87,3,2,2,7,Loyal Customers
CUST01917,200,5,2400.73,2,3,3,8,Needs Attention
CUST01918,254,7,3232.5299999999997,2,4,3,9,Needs Attention
CUST01919,205,6,2513.71,2,3,3,8,Needs Attention
CUST01920,152,12,8992.62,3,4,4,11,Champions
CUST01921,254,9,7442.849999999999,2,4,4,10,Needs Attention
CUST01922,159,9,4283.84,2,4,4,10,Needs Attention
CUST01923,33,5,1081.5,4,3,1,8,Loyal Customers
CUST01924,74,5,1543.6399999999999,3,3,2,8,Loyal Customers
CUST01925,170,8,2732.59,2,4,3,9,Needs Attention
CUST01926,364,2,766.8299999999999,1,1,1,3,Hibernating / Lost
CUST01927,276,2,920.74,1,1,1,3,Hibernating / Lost
CUST01928,378,5,3348.82,1,3,3,7,At Risk
