order_id,customer_id,order_date,region,acquisition_channel,order_revenue
ORD002363,CUST01020,2024-08-06,Northeast,Paid Social,1033.07
ORD002364,CUST01020,2024-08-19,Northeast,Paid Social,2276.89
ORD002365,CUST01020,2024-08-20,Northeast,Paid Social,2304.77
ORD002367,CUST01020,2025-05-11,Northeast,Paid Social,172.91
ORD002368,CUST00365,2024-03-30,South,Direct,280.96000000000004
ORD002369,CUST00365,2024-04-03,South,Direct,49.260000000000005
ORD002370,CUST00365,2024-04-05,South,Direct,2113.4700000000003
ORD002371,CUST00365,2024-04-12,South,Direct,41.82
ORD002372,CUST00365,2024-04-14,South,Direct,455.09000000000003
ORD002373,CUST00365,2024-05-09,South,Direct,384.24
ORD002374,CUST00365,2024-05-12,South,Direct,244.38
ORD002375,CUST00538,2024-04-07,Midwest,Email,718.93
ORD002376,CUST00538,2024-05-02,Midwest,Email,532.77
ORD002377,CUST00538,2024-05-26,Midwest,Email,180.96
ORD002378,CUST00538,2024-09-14,Midwest,Email,841.0699999999999
ORD002379,CUST00538,2025-03-17,Midwest,Email,37.28
ORD002381,CUST00778,2024-03-13,South,Paid Social,1061.24
ORD002382,CUST00778,2024-04-11,South,Paid Social,181.10000000000002
ORD002383,CUST00778,2024-04-15,South,Paid Social,60.1
ORD002385,CUST00778,2024-05-20,South,Paid Social,335.36
ORD002386,CUST00778,2024-06-28,South,Paid Social,662.3499999999999
ORD002387,CUST00778,2024-07-16,South,Paid Social,1602.6
ORD002388,CUST00778,2024-07-22,South,Paid Social,457.38
ORD002389,CUST00778,2024-08-07,South,Paid Social,191.87
ORD002390,CUST00778,2024-08-17,South,Paid Social,243.68
ORD002391,CUST01946,2024-03-10,West,Organic Search,358.1700000000001
ORD002392,CUST01946,2024-03-31,West,Organic Search,161.67000000000002
ORD002393,CUST01946,2024-04-03,West,Organic Search,214.42000000000002
ORD002394,CUST01946,2024-04-13,West,Organic Search,2449.96
ORD002395,CUST01946,2024-04-17,West,Organic Search,2019.68
ORD002396,CUST01946,2024-04-21,West,Organic Search,123.62
ORD002397,CUST01946,2024-05-04,West,Organic Search,76.94999999999999
ORD002398,CUST00198,2024-05-13,South,Organic Search,954.3199999999999
ORD002399,CUST00198,2024-05-31,South,Organic Search,255.89
ORD002401,CUST00198,2024-10-10,South,Organic Search,459.96
ORD002402,CUST02786,2024-04-18,West,Organic Search,170.86
ORD002405,CUST02786,2024-09-23,West,Organic Search,804.24
ORD002406,CUST02786,2024-10-14,West,Organic Search,486.77
ORD002408,CUST00313,2024-04-16,Midwest,Direct,37.019999999999996
ORD002409,CUST00313,2024-05-19,Midwest,Direct,117.28
ORD002410,CUST00313,2024-06-04,Midwest,Direct,815.7
ORD002411,CUST00313,2025-01-03,Midwest,Direct,406.75
ORD002413,CUST00313,2025-03-29,Midwest,Direct,462.69
ORD002414,CUST00313,2025-04-04,Midwest,Direct,158.76
ORD002415,CUST00313,2025-04-11,Midwest,Direct,1233.46
ORD002416,CUST00313,2025-05-01,Midwest,Direct,39.1
ORD002417,CUST00313,2025-05-28,Midwest,Direct,408.72
ORD002419,CUST02681,2024-07-08,West,Organic Search,1369.8200000000002
ORD002420,CUST02681,2024-07-31,West,Organic Search,587.63
ORD002422,CUST00497,2024-03-14,South,Paid Social,1650.65
ORD002424,CUST00497,2024-07-28,South,Paid Social,154.34
ORD002425,CUST00497,2024-08-08,South,Paid Social,387.84000000000003
ORD002427,CUST02269,2024-05-24,South,Referral,72.87
ORD002428,CUST02269,2024-06-06,South,Referral,313.81
ORD002429,CUST02269,2024-06-21,South,Referral,399.83
ORD002430,CUST02269,2024-06-24,South,Referral,82.2
ORD002431,CUST03161,2024-03-13,West,Paid Social,1045.08
ORD002432,CUST03161,2024-03-24,West,Paid Social,1711.74
ORD002433,CUST03161,2024-08-22,West,Paid Social,46.73
ORD002434,CUST03161,2024-09-10,West,Paid Social,1368.3600000000001
ORD002435,CUST03161,2024-11-02,West,Paid Social,538.5799999999999
ORD002437,CUST03161,2024-11-19,West,Paid Social,391.72
ORD002438,CUST03370,2024-05-17,Midwest,Referral,292.9
ORD002439,CUST03370,2024-05-18,Midwest,Referral,234.75
ORD002440,CUST03370,2024-06-16,Midwest,Referral,342.29
ORD002442,CUST03370,2024-08-26,Midwest,Referral,784.33
ORD002443,CUST02700,2024-03-14,South,Organic Search,333.75
ORD002444,CUST02700,2024-04-23,South,Organic Search,220.99
ORD002445,CUST02700,2024-04-24,South,Organic Search,1473.73
ORD002446,CUST02700,2024-04-27,South,Organic Search,240.12
ORD002447,CUST02700,2024-07-13,South,Organic Search,243.1
ORD002448,CUST02700,2024-08-17,South,Organic Search,1031.26
ORD002449,CUST02700,2024-08-22,South,Organic Search,533.18
ORD002451,CUST02364,2024-04-19,West,Paid Social,645.47
ORD002452,CUST02364,2024-05-01,West,Paid Social,390.03999999999996
ORD002453,CUST02364,2024-10-09,West,Paid Social,165.57
ORD002454,CUST03305,2024-03-12,Northeast,Organic Search,108.35999999999999
ORD002455,CUST03305,2024-06-10,Northeast,Organic Search,447.15
ORD002456,CUST03305,2024-11-23,Northeast,Organic Search,285.06
ORD002457,CUST03305,2025-03-01,Northeast,Organic Search,15.82
ORD002458,CUST03305,2025-05-29,Northeast,Organic Search,626.14
ORD002459,CUST01050,2024-04-08,Northeast,Organic Search,1004.4300000000001
ORD002460,CUST01050,2024-04-13,Northeast,Organic Search,217.32
ORD002461,CUST01050,2024-06-28,Northeast,Organic Search,464.54999999999995
ORD002462,CUST01050,2024-07-15,Northeast,Organic Search,832.03
ORD002463,CUST01050,2024-07-28,Northeast,Organic Search,1104.13
ORD002464,CUST01343,2024-03-31,Northeast,Direct,1472.74
ORD002466,CUST01343,2024-04-10,Northeast,Direct,992.79
ORD002467,CUST01343,2024-06-10,Northeast,Direct,1169.05
ORD002469,CUST01343,2024-09-03,Northeast,Direct,168.04999999999998
ORD002470,CUST01343,2024-09-03,Northeast,Direct,1177.52
ORD002471,CUST01343,2024-10-26,Northeast,Direct,1114.1
ORD002472,CUST03651,2024-03-29,West,Direct,1307.38
ORD002473,CUST03651,2024-04-02,West,Direct,321.58000000000004
ORD002474,CUST03651,2024-04-04,West,Direct,203.32
ORD002475,CUST03651,2024-04-10,West,Direct,828.6000000000001
ORD002477,CUST03651,2024-04-13,West,Direct,144.7
ORD002478,CUST03651,2024-04-25,West,Direct,452.39
ORD002479,CUST01157,2024-03-12,Northeast,Direct,435.83000000000004
ORD002480,CUST01157,2024-03-13,Northeast,Direct,892.3799999999999
ORD002481,CUST01157,2024-03-20,Northeast,Direct,551.3000000000001
ORD002482,CUST01157,2024-04-08,Northeast,Direct,386.04
ORD002483,CUST00946,2024-03-20,Midwest,Referral,676.4399999999999
ORD002484,CUST00946,2024-03-22,Midwest,Referral,57.78
ORD002486,CUST00946,2024-04-29,Midwest,Referral,512.33
ORD002487,CUST00946,2024-05-08,Midwest,Referral,624.27
ORD002488,CUST00946,2024-06-08,Midwest,Referral,68.13
ORD002489,CUST00946,2024-06-09,Midwest,Referral,406.67
ORD002490,CUST00946,2024-08-04,Midwest,Referral,16.26
ORD002492,CUST00946,2024-08-30,Midwest,Referral,990.48
ORD002493,CUST03530,2024-04-10,West,Organic Search,117.35999999999999
ORD002494,CUST03530,2024-04-24,West,Organic Search,540.14
ORD002496,CUST03530,2024-06-01,West,Organic Search,1051.43
ORD002497,CUST03530,2024-06-22,West,Organic Search,334.06000000000006
ORD002498,CUST03530,2024-09-02,West,Organic Search,556.9
ORD002499,CUST03530,2024-09-04,West,Organic Search,1132.8
ORD002501,CUST03530,2024-09-14,West,Organic Search,270.28
ORD002502,CUST03530,2025-02-13,West,Organic Search,16.26
ORD002503,CUST01876,2024-04-10,Midwest,Organic Search,283.01
ORD002504,CUST01876,2024-04-13,Midwest,Organic Search,407.71
ORD002507,CUST01876,2024-06-20,Midwest,Organic Search,988.53
ORD002508,CUST01876,2024-08-02,Midwest,Organic Search,167.28
ORD002509,CUST01876,2024-08-02,Midwest,Organic Search,569.9200000000001
ORD002510,CUST00863,2024-03-16,Midwest,Organic Search,300.34000000000003
ORD002511,CUST00863,2024-03-28,Midwest,Organic Search,835.07
ORD002512,CUST00863,2024-08-19,Midwest,Organic Search,75.93
ORD002513,CUST00863,2025-02-08,Midwest,Organic Search,187.57
ORD002514,CUST00724,2024-04-05,Midwest,Organic Search,272.12
ORD002515,CUST00724,2024-04-29,Midwest,Organic Search,473.65
ORD002516,CUST00724,2024-05-10,Midwest,Organic Search,584.04
ORD002517,CUST02510,2024-03-20,Midwest,Direct,476.72
ORD002519,CUST02510,2024-04-05,Midwest,Direct,997.98
ORD002520,CUST02510,2024-04-16,Midwest,Direct,73.13
ORD002521,CUST02510,2024-05-22,Midwest,Direct,554.25
ORD002522,CUST02510,2024-05-31,Midwest,Direct,1051.0
ORD002523,CUST02510,2024-07-05,Midwest,Direct,296.38
ORD002524,CUST02510,2024-07-06,Midwest,Direct,202.38
ORD002525,CUST02510,2024-07-08,Midwest,Direct,724.97
ORD002526,CUST02510,2024-07-23,Midwest,Direct,301.08000000000004
ORD002527,CUST02510,2024-08-30,Midwest,Direct,39.36
ORD002528,CUST02510,2024-10-09,Midwest,Direct,1130.48
ORD002529,CUST01619,2024-03-11,Midwest,Referral,666.14
ORD002530,CUST01619,2024-03-20,Midwest,Referral,237.88
ORD002531,CUST01619,2024-04-05,Midwest,Referral,147.5
ORD002532,CUST01619,2024-04-12,Midwest,Referral,191.72
ORD002533,CUST01619,2024-04-21,Midwest,Referral,1021.17
ORD002534,CUST03349,2024-03-20,South,Email,423.24
ORD002535,CUST00784,2024-03-10,Midwest,Organic Search,151.86
ORD002536,CUST00784,2024-06-13,Midwest,Organic Search,417.64
ORD002538,CUST00784,2024-06-22,Midwest,Organic Search,428.58000000000004
ORD002539,CUST00784,2024-07-19,Midwest,Organic Search,1014.71
ORD002540,CUST00784,2024-10-20,Midwest,Organic Search,537.5
ORD002541,CUST00418,2024-05-11,South,Organic Search,346.21
ORD002542,CUST00418,2024-05-19,South,Organic Search,395.21
ORD002543,CUST00418,2024-08-05,South,Organic Search,1402.6000000000001
ORD002544,CUST00783,2024-03-31,South,Email,95.02
ORD002545,CUST00783,2024-04-04,South,Email,989.11
ORD002546,CUST00783,2024-04-05,South,Email,1863.3999999999999
ORD002547,CUST03499,2024-03-20,Northeast,Direct,904.89
ORD002548,CUST03499,2024-06-14,Northeast,Direct,450.65
ORD002549,CUST03499,2024-06-21,Northeast,Direct,607.7399999999999
ORD002550,CUST03499,2024-06-23,Northeast,Direct,53.94
ORD002551,CUST03499,2024-07-02,Northeast,Direct,166.59
ORD002552,CUST03499,2024-07-16,Northeast,Direct,111.06
ORD002553,CUST03499,2024-07-26,Northeast,Direct,916.84
ORD002554,CUST03499,2024-08-06,Northeast,Direct,252.32
ORD002555,CUST00386,2024-03-11,South,Direct,46.53
ORD002556,CUST00386,2024-03-18,South,Direct,1313.76
ORD002557,CUST00386,2024-05-10,South,Direct,591.9200000000001
ORD002558,CUST00386,2024-09-26,South,Direct,736.28
ORD002559,CUST00386,2024-10-19,South,Direct,376.53999999999996
ORD002560,CUST02923,2024-03-10,Midwest,Organic Search,96.25
ORD002561,CUST02923,2024-03-18,Midwest,Organic Search,432.33000000000004
ORD002562,CUST02923,2024-03-29,Midwest,Organic Search,466.4
ORD002563,CUST02923,2024-04-03,Midwest,Organic Search,17.28
ORD002564,CUST03973,2024-03-08,South,Direct,49.260000000000005
ORD002566,CUST03973,2024-03-14,South,Direct,931.97
ORD002567,CUST03973,2024-03-26,South,Direct,605.39
ORD002568,CUST03973,2024-04-08,South,Direct,219.39
ORD002569,CUST03973,2024-04-11,South,Direct,153.51
ORD002571,CUST03973,2024-04-11,South,Direct,264.78
ORD002572,CUST03973,2024-04-14,South,Direct,155.58
ORD002573,CUST03973,2024-04-15,South,Direct,24.39
ORD002574,CUST03973,2024-04-19,South,Direct,42.94
ORD002575,CUST03973,2024-05-01,South,Direct,1457.07
ORD002576,CUST03973,2024-05-01,South,Direct,38.4
ORD002577,CUST01605,2024-03-14,West,Direct,650.37
ORD002579,CUST01605,2024-05-20,West,Direct,1262.47
ORD002580,CUST01605,2024-05-24,West,Direct,331.19
ORD002582,CUST01605,2024-06-14,West,Direct,445.03
ORD002583,CUST01605,2024-06-16,West,Direct,371.23
ORD002584,CUST01605,2024-06-16,West,Direct,673.1400000000001
ORD002585,CUST01238,2024-06-06,Midwest,Email,655.4399999999999
ORD002586,CUST01238,2024-07-20,Midwest,Email,2449.5499999999997
ORD002587,CUST01238,2024-08-11,Midwest,Email,1215.36
ORD002588,CUST00436,2024-04-05,West,Paid Social,288.75
ORD002589,CUST00436,2024-05-01,West,Paid Social,334.38
ORD002590,CUST00436,2024-05-24,West,Paid Social,391.44
ORD002591,CUST00436,2024-06-13,West,Paid Social,93.28
ORD002592,CUST00436,2024-06-22,West,Paid Social,75.93
ORD002593,CUST00436,2024-06-26,West,Paid Social,708.84
ORD002594,CUST00157,2024-03-10,Northeast,Paid Social,389.40999999999997
ORD002595,CUST00157,2024-03-15,Northeast,Paid Social,1192.79
ORD002597,CUST00157,2024-03-29,Northeast,Paid Social,318.99
ORD002598,CUST00157,2024-04-01,Northeast,Paid Social,55.53
ORD002599,CUST00157,2024-04-10,Northeast,Paid Social,70.64
ORD002600,CUST00157,2024-04-12,Northeast,Paid Social,1167.5700000000002
ORD002601,CUST01610,2024-04-19,Northeast,Direct,161.67000000000002
ORD002602,CUST02080,2024-03-24,Midwest,Direct,532.62
ORD002603,CUST02080,2024-04-15,Midwest,Direct,192.5
ORD002604,CUST02080,2024-05-03,Midwest,Direct,546.05
ORD002605,CUST02080,2024-05-18,Midwest,Direct,1672.54
ORD002606,CUST02080,2024-07-08,Midwest,Direct,1063.26
ORD002607,CUST02080,2024-07-25,Midwest,Direct,448.06
ORD002608,CUST02080,2024-08-06,Midwest,Direct,1312.67
ORD002609,CUST02080,2024-09-29,Midwest,Direct,342.39
ORD002610,CUST01928,2024-04-08,West,Paid Social,1853.49
ORD002611,CUST01928,2024-05-01,West,Paid Social,335.32
ORD002612,CUST01928,2024-05-19,West,Paid Social,475.50000000000006
ORD002613,CUST01928,2024-05-26,West,Paid Social,477.82000000000005
ORD002614,CUST01928,2024-06-17,West,Paid Social,206.69
ORD002615,CUST00874,2024-06-01,Northeast,Paid Social,21.47
ORD002616,CUST00874,2024-07-14,Northeast,Paid Social,103.57
ORD002617,CUST00874,2024-09-01,Northeast,Paid Social,618.97
ORD002618,CUST00874,2024-09-16,Northeast,Paid Social,727.6499999999999
ORD002619,CUST03821,2025-04-18,South,Direct,633.09
ORD002620,CUST02830,2024-05-28,West,Direct,119.69999999999999
ORD002621,CUST02830,2024-07-10,West,Direct,153.84
ORD002622,CUST02830,2024-07-28,West,Direct,381.81
ORD002623,CUST02830,2024-08-05,West,Direct,319.15
ORD002624,CUST02830,2024-10-10,West,Direct,1974.48
ORD002625,CUST02550,2024-03-24,Midwest,Email,652.98
ORD002626,CUST02550,2024-04-26,Midwest,Email,86.1
ORD002627,CUST02550,2024-05-10,Midwest,Email,139.65
ORD002628,CUST02550,2024-05-23,Midwest,Email,315.78
ORD002630,CUST03774,2024-06-10,South,Paid Social,26.84
ORD002632,CUST03774,2024-07-24,South,Paid Social,195.35
ORD002633,CUST03774,2024-07-24,South,Paid Social,803.6899999999999
ORD002634,CUST03165,2024-03-21,South,Paid Social,24.44
ORD002635,CUST01630,2024-05-06,Northeast,Direct,261.24
ORD002636,CUST01630,2024-05-12,Northeast,Direct,1315.19
ORD002637,CUST01630,2024-05-23,Northeast,Direct,162.87
ORD002638,CUST01630,2024-06-04,Northeast,Direct,142.18
ORD002639,CUST01630,2024-07-02,Northeast,Direct,270.76
ORD002640,CUST01630,2024-08-20,Northeast,Direct,616.91
ORD002641,CUST01630,2024-10-21,Northeast,Direct,49.260000000000005
ORD002643,CUST00759,2024-03-13,South,Paid Social,287.84999999999997
ORD002644,CUST00759,2024-03-18,South,Paid Social,359.34999999999997
ORD002646,CUST00759,2024-04-14,South,Paid Social,373.91
ORD002647,CUST00759,2024-04-21,South,Paid Social,16.92
ORD002648,CUST03064,2024-03-17,Northeast,Referral,332.61
ORD002649,CUST03064,2024-04-20,Northeast,Referral,432.99
ORD002650,CUST03064,2024-04-21,Northeast,Referral,18.2
ORD002651,CUST03064,2024-06-22,Northeast,Referral,2285.2
ORD002652,CUST03064,2024-07-03,Northeast,Referral,909.58
ORD002653,CUST02819,2024-03-30,South,Referral,48.17999999999999
ORD002655,CUST02819,2024-05-13,South,Referral,329.04
ORD002656,CUST02819,2024-05-28,South,Referral,58.06
ORD002657,CUST02819,2024-06-02,South,Referral,212.92000000000002
ORD002658,CUST02819,2024-06-22,South,Referral,27.37
ORD002659,CUST02819,2024-06-25,South,Referral,140.43
ORD002660,CUST02819,2024-07-12,South,Referral,442.60999999999996
ORD002662,CUST02819,2024-07-24,South,Referral,1240.87
ORD002663,CUST00018,2024-03-14,Northeast,Direct,1888.53
ORD002664,CUST00018,2024-03-16,Northeast,Direct,479.69
ORD002665,CUST00018,2024-03-18,Northeast,Direct,387.48
ORD002667,CUST00018,2024-03-29,Northeast,Direct,247.76
ORD002668,CUST00018,2024-03-31,Northeast,Direct,433.32
ORD002670,CUST00018,2024-04-06,Northeast,Direct,471.56
ORD002671,CUST00018,2024-04-25,Northeast,Direct,676.4399999999999
ORD002672,CUST00018,2024-04-30,Northeast,Direct,589.04
ORD002673,CUST00018,2024-05-15,Northeast,Direct,252.1
ORD002674,CUST00221,2024-06-10,Midwest,Paid Social,512.23
ORD002675,CUST00221,2024-07-06,Midwest,Paid Social,534.14
ORD002676,CUST00221,2024-08-05,Midwest,Paid Social,455.15999999999997
ORD002677,CUST00221,2024-10-03,Midwest,Paid Social,393.89
ORD002678,CUST02823,2024-04-21,South,Email,207.95999999999998
ORD002679,CUST02823,2024-05-05,South,Email,88.0
ORD002681,CUST02823,2024-06-04,South,Email,655.4100000000001
ORD002682,CUST02909,2024-03-12,South,Paid Social,1252.07
ORD002684,CUST02909,2024-03-31,South,Paid Social,619.17
ORD002685,CUST02697,2024-04-18,Midwest,Organic Search,805.3100000000001
ORD002686,CUST02697,2024-04-19,Midwest,Organic Search,131.94
ORD002687,CUST02697,2024-11-23,Midwest,Organic Search,307.53
ORD002688,CUST02697,2025-01-18,Midwest,Organic Search,629.53
ORD002689,CUST01805,2024-04-04,Northeast,Organic Search,347.64
ORD002690,CUST01805,2024-04-13,Northeast,Organic Search,123.06
ORD002692,CUST01805,2024-06-10,Northeast,Organic Search,156.01
ORD002693,CUST01805,2024-06-15,Northeast,Organic Search,294.63
ORD002694,CUST01805,2024-06-18,Northeast,Organic Search,544.24
ORD002695,CUST01805,2024-06-23,Northeast,Organic Search,445.08000000000004
ORD002697,CUST01805,2024-07-02,Northeast,Organic Search,1482.16
ORD002698,CUST01805,2024-08-16,Northeast,Organic Search,1436.6100000000001
ORD002699,CUST00074,2024-03-16,West,Organic Search,131.32
ORD002700,CUST00074,2024-03-22,West,Organic Search,1136.6599999999999
ORD002701,CUST00074,2024-05-05,West,Organic Search,388.29
ORD002702,CUST00705,2024-03-12,South,Paid Social,2036.52
ORD002703,CUST00705,2024-05-01,South,Paid Social,834.79
ORD002704,CUST00705,2024-05-05,South,Paid Social,347.92
ORD002705,CUST00705,2024-05-06,South,Paid Social,935.4499999999999
ORD002706,CUST00705,2024-05-09,South,Paid Social,192.88
ORD002707,CUST00705,2024-06-19,South,Paid Social,69.63
ORD002708,CUST00705,2024-07-04,South,Paid Social,1184.93
ORD002709,CUST00705,2024-07-05,South,Paid Social,1290.29
ORD002710,CUST00705,2024-07-06,South,Paid Social,416.6
ORD002711,CUST02699,2024-04-07,South,Organic Search,73.92
ORD002712,CUST02699,2024-05-31,South,Organic Search,286.38
ORD002714,CUST02699,2024-09-10,South,Organic Search,323.36
ORD002715,CUST02699,2024-10-01,South,Organic Search,237.4
ORD002717,CUST03513,2024-03-15,Midwest,Organic Search,353.79
ORD002718,CUST03513,2024-05-27,Midwest,Organic Search,242.04
ORD002719,CUST03513,2024-06-14,Midwest,Organic Search,769.8600000000001
ORD002720,CUST03513,2024-07-11,Midwest,Organic Search,272.12
ORD002721,CUST03513,2024-08-26,Midwest,Organic Search,617.5500000000001
ORD002722,CUST02104,2024-05-08,Midwest,Referral,960.79
ORD002723,CUST02104,2024-07-19,Midwest,Referral,862.87
ORD002724,CUST02104,2024-08-18,Midwest,Referral,569.91
ORD002727,CUST02104,2024-11-25,Midwest,Referral,45.12
ORD002728,CUST02104,2024-12-13,Midwest,Referral,560.85
ORD002729,CUST02104,2024-12-26,Midwest,Referral,443.61
ORD002730,CUST02104,2025-01-07,Midwest,Referral,62.86
ORD002731,CUST01005,2024-07-04,Northeast,Direct,74.56
ORD002732,CUST01005,2024-09-09,Northeast,Direct,319.29
ORD002733,CUST02006,2024-03-19,Northeast,Referral,260.43
ORD002735,CUST03348,2024-04-08,South,Direct,18.76
ORD002736,CUST03348,2024-04-22,South,Direct,259.84
ORD002737,CUST03348,2024-05-12,South,Direct,278.95000000000005
ORD002738,CUST03348,2024-06-14,South,Direct,231.07
ORD002739,CUST03348,2024-06-19,South,Direct,148.84
ORD002740,CUST00945,2024-04-07,Midwest,Paid Social,148.84
ORD002741,CUST00945,2024-04-29,Midwest,Paid Social,454.79
ORD002742,CUST00945,2024-06-05,Midwest,Paid Social,135.06
ORD002743,CUST00945,2024-08-26,Midwest,Paid Social,483.48
ORD002744,CUST00945,2024-09-02,Midwest,Paid Social,464.3
ORD002745,CUST00945,2024-09-08,Midwest,Paid Social,184.92999999999998
ORD002747,CUST00434,2024-04-23,Midwest,Direct,713.15
ORD002748,CUST00434,2024-06-02,Midwest,Direct,425.57
ORD002749,CUST00434,2024-09-12,Midwest,Direct,317.02
ORD002750,CUST00434,2024-09-27,Midwest,Direct,461.6
ORD002752,CUST00434,2025-01-17,Midwest,Direct,130.88
ORD002753,CUST00434,2025-03-11,Midwest,Direct,454.79
ORD002754,CUST00434,2025-03-21,Midwest,Direct,150.66
